"","id","created_at.x","journal","identifier","date.x","counterpart","label","number","quantity","unit_price","VAT_code","debit","credit","balance","gl_account_number","customer_id.x","needs_review","balance_num","start_fiscal_year","end_fiscal_year","bank_transaction_id","import_page","auto_corrected","balance_order","document_id","invoice_id.x","validated.x","customer_id.y","document_type","storage_object_id","file_name","invoice_id.y","created_at.y","date.y","description","analysis_report_id","nutritional_plan_id","validated.y","rejected","rejected_reason","loan_id"
"35","51013e1d-24bc-4145-858f-949d8b238983",2025-03-27 15:19:41,"AI","6956",2025-03-07,NA,"SOLARGIE MAINTENANCE 2025",NA,NA,NA,NA,0,672,NA,"40110000","16450bc2-f930-4052-a3f7-a602646e64cc",FALSE,NA,NA,NA,NA,1,FALSE,1,"2b7b222e-51c0-44f4-be45-6f7b535e261e","e55dd2f7-8bb9-4818-807c-d8074157c54b",FALSE,"16450bc2-f930-4052-a3f7-a602646e64cc","invoice","bae6a6d2-2671-4d15-8eed-04b984ae7584","GAEC Aubepine Maintenance Invoice.pdf.1743088770235","e55dd2f7-8bb9-4818-807c-d8074157c54b",2025-03-27 15:19:34,2025-02-25,"Facture de maintenance pour l'année 2025 émise par SOLARGIE SAS",NA,NA,TRUE,FALSE,NA,NA
"36","b0833b77-edaa-4b6c-a0e1-f5ba3956a252",2025-03-27 15:23:13,"AI","6959",2025-03-07,NA,"SOLARGIE MAINTENANCE 2025",NA,NA,NA,NA,0,1080,NA,"40110000","16450bc2-f930-4052-a3f7-a602646e64cc",FALSE,NA,NA,NA,NA,1,FALSE,1,"844135f1-542c-47c4-8908-05fac5fa6458","a0b4221d-156a-4547-a1c0-31c9f94ea525",FALSE,"16450bc2-f930-4052-a3f7-a602646e64cc","invoice","05bad7c5-5ff6-4cd6-85e5-da00fad18128","KWC Maintenance Invoice.pdf.1743088976161","a0b4221d-156a-4547-a1c0-31c9f94ea525",2025-03-27 15:23:06,2025-02-25,"Facture de maintenance pour l'année 2025 émise par SOLARGIE SAS",NA,NA,TRUE,FALSE,NA,NA
"37","68d6700c-ad3f-49b6-8fd9-c22c00e03ae4",2025-03-27 15:22:27,"AI","3551-1",2025-03-01,NA,"SUPER U VARADES TICKET 3551-1",NA,NA,NA,NA,0,21.68,NA,"401DEBIT","16450bc2-f930-4052-a3f7-a602646e64cc",FALSE,NA,NA,NA,NA,1,FALSE,1,"df544892-32e9-46e2-bbdf-18250aa12228","13879956-0f54-401b-a2c1-493ed4dcaabc",FALSE,"16450bc2-f930-4052-a3f7-a602646e64cc","invoice","cd232056-8f6d-426f-89b9-1839f1c8a21c","Super U Receipt Mar 1 2025.pdf.1743088919277","13879956-0f54-401b-a2c1-493ed4dcaabc",2025-03-27 15:22:09,2025-03-01,"Facture d'achat de produits alimentaires au Super U de Varades",NA,NA,TRUE,FALSE,NA,NA
"38","8bf0cd9f-0374-4c25-943f-c3aaa38359a4",2025-05-22 13:17:16,"AI","N054759",2025-02-24,NA,"NOREA Facture N054759",NA,NA,NA,NA,0,907.3,NA,"40110000","16450bc2-f930-4052-a3f7-a602646e64cc",FALSE,NA,NA,NA,NA,1,FALSE,1,"dd9916d7-fdda-4e23-b3d8-75a6affbc2f4","a3fb9dba-2870-4a79-b5b8-2aec1ed4fe73",FALSE,"16450bc2-f930-4052-a3f7-a602646e64cc","invoice","0e5123a7-3de5-45b7-ba74-8e81bad6fe80","2025-05-22:15-17-02_facn054759.pdf","a3fb9dba-2870-4a79-b5b8-2aec1ed4fe73",2025-05-22 13:17:09,2025-01-29,"Facture d'achat de CELMANAX NC F20 auprès de Nutréa NOREA",NA,NA,TRUE,FALSE,NA,NA
"39","25dbcb51-acb8-4f3a-a6b8-c02c8ab12aef",2025-05-22 13:27:50,"AI","N054135",2025-02-22,NA,"NOREA Facture N054135",NA,NA,NA,NA,0,2041.4,NA,"40110000","16450bc2-f930-4052-a3f7-a602646e64cc",FALSE,NA,NA,NA,NA,1,FALSE,1,"6dab09d1-3343-439a-ab16-ba02fc58f25f","29897bbf-a2ef-4b47-8574-16dc69bb5765",FALSE,"16450bc2-f930-4052-a3f7-a602646e64cc","invoice","61600c19-1b1a-49fe-8f67-27365fcb4205","2025-05-22:15-27-38_invitation-may-22-2025-11.pdf","29897bbf-a2ef-4b47-8574-16dc69bb5765",2025-05-22 13:27:43,2025-01-28,"Facture d'achat d'aliments pour bétail auprès de Nutréa Norea",NA,NA,TRUE,FALSE,NA,NA
"40","9534e002-30bb-4b59-b0b6-88eaa80d0977",2025-05-22 13:28:07,"AI","N053115",2025-02-21,NA,"NOREA Facture N053115",NA,NA,NA,NA,0,347.46,NA,"40110000","16450bc2-f930-4052-a3f7-a602646e64cc",FALSE,NA,NA,NA,NA,1,FALSE,1,"9bd5ae70-6262-4f6e-9205-745442e21692","900aba44-b2e4-4f9b-84f0-114213d74f3d",FALSE,"16450bc2-f930-4052-a3f7-a602646e64cc","invoice","baba66f9-4922-4f05-a6f9-2250d0565dcd","2025-05-22:15-27-54_invitation-may-22-2025-10.pdf","900aba44-b2e4-4f9b-84f0-114213d74f3d",2025-05-22 13:28:00,2025-01-23,"Facture d'achat de HEXXA FLUSH GRS10 auprès de Nutréa NOREA",NA,NA,TRUE,FALSE,NA,NA
"41","c8a77f3a-2964-45dd-9b22-3b95699f006d",2025-05-22 14:25:49,"AI","N053116",2025-02-21,NA,"Nutréa Facture N053116",NA,NA,NA,NA,0,90.52,NA,"40110000","16450bc2-f930-4052-a3f7-a602646e64cc",FALSE,NA,NA,NA,NA,1,FALSE,1,"d6e6aa41-aaee-4d03-a8f5-492cc4aee550","fdcb70aa-cb82-479f-ac99-07f3bfddf6a9",FALSE,"16450bc2-f930-4052-a3f7-a602646e64cc","invoice","47f48df5-5f01-4a2a-9549-d8ead50e800b","2025-05-22:16-25-37_invitation-may-22-2025-9.pdf","fdcb70aa-cb82-479f-ac99-07f3bfddf6a9",2025-05-22 14:25:44,2025-01-23,"Facture d'achat de CELMANAX NC F20 auprès de Nutréa Noréa",NA,NA,FALSE,FALSE,NA,NA
"42","d53d1b65-8f5a-4129-9130-9e0a61a73b1c",2025-05-22 14:27:21,"AI","N053114",2025-02-21,NA,"Nutréa Facture N053114",NA,NA,NA,NA,0,1009.64,NA,"40110000","16450bc2-f930-4052-a3f7-a602646e64cc",FALSE,NA,NA,NA,NA,1,FALSE,1,"30aa573e-d4e1-4dc3-98e7-e7f8d9ea658d","9b6fdde5-bc2d-4eda-9cd5-ffb014f3a4cf",FALSE,"16450bc2-f930-4052-a3f7-a602646e64cc","invoice","59d4cd8a-e6bb-4b05-bf1f-3893305fe997","2025-05-22:16-27-06_facn053114.pdf","9b6fdde5-bc2d-4eda-9cd5-ffb014f3a4cf",2025-05-22 14:27:16,2025-01-23,"Facture d'achat d'aliment VELLIA INTEGRAL GBB750 auprès de Nutréa Norea",NA,NA,FALSE,FALSE,NA,NA
"43","101fac07-1a1f-48d5-8e17-8de08cc741b2",2025-03-11 10:15:17,"AI","00423896",2025-02-20,NA,"TERRENA COMPLEMENT ACOMPTE BLE TENDRE",NA,NA,NA,NA,0,500,NA,"70100110","16450bc2-f930-4052-a3f7-a602646e64cc",FALSE,NA,NA,NA,NA,1,FALSE,1,"99b8892f-dcdf-477f-a83e-442002a487ca","3d37596a-d996-4357-ad53-c326103d36b7",FALSE,"16450bc2-f930-4052-a3f7-a602646e64cc","invoice","abb0787b-748c-41a8-9b1e-1ce2acd742b9","ANTALY_2025-02-18_100-00423896.pdf","3d37596a-d996-4357-ad53-c326103d36b7",2025-03-11 10:15:04,2025-02-18,"Facture de complément d'acompte pour livraison de blé tendre et colza",NA,NA,TRUE,FALSE,NA,NA
"44","65ce74ad-c4fe-4720-947e-b5ab6fd65441",2025-03-11 10:15:17,"AI","00423896",2025-02-20,NA,"TERRENA COMPLEMENT ACOMPTE COLZA",NA,NA,NA,NA,0,296.4,NA,"70100232","16450bc2-f930-4052-a3f7-a602646e64cc",FALSE,NA,NA,NA,NA,1,FALSE,1,"99b8892f-dcdf-477f-a83e-442002a487ca","3d37596a-d996-4357-ad53-c326103d36b7",FALSE,"16450bc2-f930-4052-a3f7-a602646e64cc","invoice","abb0787b-748c-41a8-9b1e-1ce2acd742b9","ANTALY_2025-02-18_100-00423896.pdf","3d37596a-d996-4357-ad53-c326103d36b7",2025-03-11 10:15:04,2025-02-18,"Facture de complément d'acompte pour livraison de blé tendre et colza",NA,NA,TRUE,FALSE,NA,NA
"45","c31ce9c6-6252-468c-ac73-5541c516d517",2025-03-11 10:15:17,"AI","00423896",2025-02-20,NA,"TERRENA TVA 5.5%",NA,NA,NA,NA,0,43.81,NA,"44571020","16450bc2-f930-4052-a3f7-a602646e64cc",FALSE,NA,NA,NA,NA,1,FALSE,1,"99b8892f-dcdf-477f-a83e-442002a487ca","3d37596a-d996-4357-ad53-c326103d36b7",FALSE,"16450bc2-f930-4052-a3f7-a602646e64cc","invoice","abb0787b-748c-41a8-9b1e-1ce2acd742b9","ANTALY_2025-02-18_100-00423896.pdf","3d37596a-d996-4357-ad53-c326103d36b7",2025-03-11 10:15:04,2025-02-18,"Facture de complément d'acompte pour livraison de blé tendre et colza",NA,NA,TRUE,FALSE,NA,NA
"46","0a8ed7a3-148d-4fce-81b2-1ff75ae2b337",2025-03-27 15:22:23,"AI","827-1",2025-02-19,NA,"SUPER U VARADES TICKET 827-1",NA,NA,NA,NA,0,22.85,NA,"401DEBIT","16450bc2-f930-4052-a3f7-a602646e64cc",FALSE,NA,NA,NA,NA,1,FALSE,1,"a7d9dd04-8e88-425c-afb8-43d94adcedcc","cb32cdae-11dd-4fc9-adf8-bd10cfb659e2",FALSE,"16450bc2-f930-4052-a3f7-a602646e64cc","invoice","4786be77-1364-466b-b684-52bfcaf366ff","Super U Receipt Feb 19 2025.pdf.1743088918608","cb32cdae-11dd-4fc9-adf8-bd10cfb659e2",2025-03-27 15:22:09,2025-02-19,"Ticket de caisse Super U Varades pour achats divers (alimentation chat, Nutella, miel, pâtes)",NA,NA,TRUE,FALSE,NA,NA
"47","0d7345bf-fa7f-4068-b3d6-263cfa032b25",2025-05-22 14:29:54,"AI","N051743",2025-02-19,NA,"NOREA Facture N051743",NA,NA,NA,NA,0,4819.08,NA,"40110000","16450bc2-f930-4052-a3f7-a602646e64cc",FALSE,NA,NA,NA,NA,1,FALSE,1,"2067a7f3-0671-4875-8e0b-77e8e1b9a4b3","fdc22a8c-8f99-481e-8b25-f37258b807e2",FALSE,"16450bc2-f930-4052-a3f7-a602646e64cc","invoice","69fd0b06-f5c2-42f2-8e82-776987e535a6","2025-05-22:16-29-35_invitation-may-22-2025-7.pdf","fdc22a8c-8f99-481e-8b25-f37258b807e2",2025-05-22 14:29:43,2025-01-16,"Facture d'achat d'aliments pour bétail auprès de Nutréa Norea",NA,NA,FALSE,FALSE,NA,NA
"48","e58ebb6c-3ef0-4ba6-a9cf-006ef3610641",2025-03-27 15:22:25,"AI","733-1",2025-02-15,NA,"SUPER U VARADES TICKET 733-1",NA,NA,NA,NA,0,82.05,NA,"401DEBIT","16450bc2-f930-4052-a3f7-a602646e64cc",FALSE,NA,NA,NA,NA,1,FALSE,1,"20b58798-f1db-461b-9b76-9f2a39b0704b","274c6098-b723-478f-afa3-ab3b6055800f",FALSE,"16450bc2-f930-4052-a3f7-a602646e64cc","invoice","eb11c0bd-4c5b-4ce2-a393-3b85129e2c21","Super U Receipt Feb 15 2025.pdf.1743088918377","274c6098-b723-478f-afa3-ab3b6055800f",2025-03-27 15:22:08,2025-02-15,"Ticket de caisse pour des achats divers au magasin Super U de Varades",NA,NA,TRUE,FALSE,NA,NA
"49","243e18e1-bb8b-4f1c-b446-156a6d3440a1",2025-05-22 14:30:08,"AI","N051802",2025-02-15,NA,"NOREA IMG C16 F25 N051802",NA,NA,NA,NA,0,1804.05,NA,"40110000","16450bc2-f930-4052-a3f7-a602646e64cc",FALSE,NA,NA,NA,NA,1,FALSE,1,"be188e81-59b2-44e2-b43f-d32dadfc5764","a99bc88f-bf3a-4e68-a59a-e43a691cab4f",FALSE,"16450bc2-f930-4052-a3f7-a602646e64cc","invoice","806f86ee-f8b1-444d-847b-f8998128a323","2025-05-22:16-29-51_invitation-may-22-2025-8.pdf","a99bc88f-bf3a-4e68-a59a-e43a691cab4f",2025-05-22 14:30:00,2025-01-16,"Facture d'achat d'aliments pour bétail auprès de Nutréa Norea",NA,NA,FALSE,FALSE,NA,NA
"50","43cd3fa7-baf0-47fc-9fdc-06c2a8b57c2b",2025-03-11 10:16:15,"AI","FMD70808",2025-02-15,NA,"TERRENA FACTURE FMD70808",NA,NA,NA,NA,0,718.76,NA,"40120000","16450bc2-f930-4052-a3f7-a602646e64cc",FALSE,NA,NA,NA,NA,1,FALSE,1,"6a625eb2-17d1-41b7-ab26-dc58e828c8f2","a33da384-26fc-4c0d-a9b6-8fd7a23bde14",FALSE,"16450bc2-f930-4052-a3f7-a602646e64cc","invoice","8d8b5744-b090-451e-a36e-f06641d11bf5","FFM_2025-01-31_038-FMD70808.pdf","a33da384-26fc-4c0d-a9b6-8fd7a23bde14",2025-03-11 10:15:43,2025-01-31,"Facture d'achat de matériel, produits d'entretien et boissons auprès de TERRENA PRO",NA,NA,TRUE,FALSE,NA,NA
"51","44e3e109-8379-4fd3-89cc-00ffb47f1335",2025-03-11 10:16:00,"AI","FML00476",2025-02-15,NA,"TERRENA FACTURE FML00476",NA,NA,NA,NA,0,395.29,NA,"40120000","16450bc2-f930-4052-a3f7-a602646e64cc",FALSE,NA,NA,NA,NA,1,FALSE,1,"95ea9d2e-189f-4057-8e11-6ea1f3eabd3e","1732c48c-6dea-4b4f-a613-d1df2354e2fe",FALSE,"16450bc2-f930-4052-a3f7-a602646e64cc","invoice","db048542-eb11-4751-8068-6e7321873963","FFM_2025-01-31_100-FML00476.pdf","1732c48c-6dea-4b4f-a613-d1df2354e2fe",2025-03-11 10:15:36,2025-01-31,"Facture d'achat de matériel et fournitures agricoles auprès de Terrena",NA,NA,TRUE,FALSE,NA,NA
"52","2b3e4eb5-077e-4900-b43a-bf8ed133ff8b",2025-03-11 10:16:09,"AI","FP0132888",2025-02-15,NA,"FACTURE ALLIUM ENERGIES FP0132888",NA,NA,NA,NA,0,2935.96,NA,"40110000","16450bc2-f930-4052-a3f7-a602646e64cc",FALSE,NA,NA,NA,NA,1,FALSE,1,"548eec5e-6853-4399-b149-b6de1152dcae","73e20808-f780-4067-bc91-bd98c2eb5491",FALSE,"16450bc2-f930-4052-a3f7-a602646e64cc","invoice","bea446cb-c85a-4721-9126-ba1954735504","GED_ENERGIE_2025-01-16_100-038-FP0132888.pdf","73e20808-f780-4067-bc91-bd98c2eb5491",2025-03-11 10:15:58,2025-01-16,"Facture d'achat de carburant GNR Generium pour usage agricole",NA,NA,TRUE,FALSE,NA,NA
"53","f71e4391-3c6e-4e78-aea8-a2df49c47a98",2025-05-22 14:29:34,"AI","N051152",2025-02-14,NA,"NOREA Facture N051152",NA,NA,NA,NA,0,4674.18,NA,"40110000","16450bc2-f930-4052-a3f7-a602646e64cc",FALSE,NA,NA,NA,NA,1,FALSE,1,"74bf85a6-56f0-4d67-949c-78c8e9643fd8","fa253911-9959-48a4-ad72-4b28a4ff5584",FALSE,"16450bc2-f930-4052-a3f7-a602646e64cc","invoice","b25cb157-6b51-4efd-85e9-b8b31c43dbb8","2025-05-22:16-29-21_invitation-may-22-2025-6.pdf","fa253911-9959-48a4-ad72-4b28a4ff5584",2025-05-22 14:29:26,2025-01-14,"Facture d'achat d'aliments pour animaux auprès de Société Nouvelle NOREA",NA,NA,FALSE,FALSE,NA,NA
"54","285b9821-2d60-45a6-812c-eac7e0d6432d",2025-03-11 10:15:38,"AI","00421582",2025-02-13,NA,"TERRENA FACTURE MAIS GRAIN NON OGM",NA,NA,NA,NA,0,6058.6,NA,"70100100","16450bc2-f930-4052-a3f7-a602646e64cc",FALSE,NA,NA,NA,NA,1,FALSE,1,"ca5a84da-2a0f-4f4e-85f9-13c5d8fd30fd","9b068de8-e752-4cf8-af67-08fd6b2c7e4e",FALSE,"16450bc2-f930-4052-a3f7-a602646e64cc","invoice","db630865-abc8-4035-9ea1-17c01a44aadf","ANTALY_2025-01-31_100-00421582.pdf","9b068de8-e752-4cf8-af67-08fd6b2c7e4e",2025-03-11 10:15:27,2025-01-31,"Facture de vente de maïs grain - autofacturation par Terrena",NA,NA,TRUE,FALSE,NA,NA
"55","54c22c52-9fbf-43aa-8e70-f2512487cf03",2025-03-11 10:15:38,"AI","00421582",2025-02-13,NA,"TERRENA TVA 5.5% FACTURE 00421582",NA,NA,NA,NA,0,333.23,NA,"44571020","16450bc2-f930-4052-a3f7-a602646e64cc",FALSE,NA,NA,NA,NA,1,FALSE,1,"ca5a84da-2a0f-4f4e-85f9-13c5d8fd30fd","9b068de8-e752-4cf8-af67-08fd6b2c7e4e",FALSE,"16450bc2-f930-4052-a3f7-a602646e64cc","invoice","db630865-abc8-4035-9ea1-17c01a44aadf","ANTALY_2025-01-31_100-00421582.pdf","9b068de8-e752-4cf8-af67-08fd6b2c7e4e",2025-03-11 10:15:27,2025-01-31,"Facture de vente de maïs grain - autofacturation par Terrena",NA,NA,TRUE,FALSE,NA,NA
"56","0e1b8b15-0230-4c12-b35b-16927368fc3a",2025-05-22 14:29:15,"AI","N050867",2025-02-12,NA,"Nutréa Facture N050867",NA,NA,NA,NA,0,476.97,NA,"40110000","16450bc2-f930-4052-a3f7-a602646e64cc",FALSE,NA,NA,NA,NA,1,FALSE,1,"3ea0ae65-4420-48e8-9d12-39f46045639e","0370a12b-4f86-4f0d-a931-4131cb8ebcb5",FALSE,"16450bc2-f930-4052-a3f7-a602646e64cc","invoice","f61daa43-aaab-4974-a0b2-d75fd4bea169","2025-05-22:16-29-01_invitation-may-22-2025-5.pdf","0370a12b-4f86-4f0d-a931-4131cb8ebcb5",2025-05-22 14:29:09,2025-01-13,"Facture d'achat d'aliment VELLIA GEST GBB750 de Nutréa",NA,NA,FALSE,FALSE,NA,NA
"57","6b7355dc-4b0d-4d37-bd7e-0f6ff567630b",2025-03-27 09:41:28,"AI","362388",2025-02-10,NA,"FACT GARENNES 362388",NA,NA,NA,NA,0,153.24,NA,"40110000","16450bc2-f930-4052-a3f7-a602646e64cc",FALSE,NA,NA,NA,NA,1,FALSE,1,"2b9331ce-4c51-4d8f-8f1b-47f4d090655b","3e0b0c04-83ca-41cc-90e0-12f96c5c8a91",FALSE,"16450bc2-f930-4052-a3f7-a602646e64cc","invoice","e5d634b0-f716-4a0c-a6b3-cf395cf5fcf3","Invoice 362388 Feb 10 2025.pdf.1743068472468","3e0b0c04-83ca-41cc-90e0-12f96c5c8a91",2025-03-27 09:41:22,2025-02-10,"Facture du Garage des Garennes pour des pièces de réparation (flexible nettoyeur haute pression, roulements, écrous)",NA,NA,TRUE,FALSE,NA,NA
"58","77d7336b-2cca-414a-bdc2-bc372d6b6e92",2025-03-27 15:19:52,"AI","362388",2025-02-10,NA,"FACT GARENNES 362388",NA,NA,NA,NA,0,153.24,NA,"40110000","16450bc2-f930-4052-a3f7-a602646e64cc",FALSE,NA,NA,NA,NA,1,FALSE,1,"13018a9d-9e09-4e2e-a882-ee78e015e4ad","d9832637-42ea-4bd5-994b-8855e1caa13b",FALSE,"16450bc2-f930-4052-a3f7-a602646e64cc","invoice","0eea955c-7808-4e1d-aa26-a0ef17378624","Invoice 362388 Feb 10 2025.pdf.1743088770643","d9832637-42ea-4bd5-994b-8855e1caa13b",2025-03-27 15:19:41,2025-02-10,"Facture du Garage des Garennes pour pièces de rechange (flexibles, roulements, écrous)",NA,NA,TRUE,FALSE,NA,NA
"59","0f55765b-3f5e-4393-9cc6-35d8f46435a0",2025-03-11 10:16:25,"AI","T333462",2025-02-08,NA,"TERRENA FACTURE T333462",NA,NA,NA,NA,0,1910.03,NA,"40120000","16450bc2-f930-4052-a3f7-a602646e64cc",FALSE,NA,NA,NA,NA,1,FALSE,1,"f758f5c4-bb85-4ef7-9ee1-03d1e128075e","8e9b5797-fb4b-4813-96e9-b65667648fc1",FALSE,"16450bc2-f930-4052-a3f7-a602646e64cc","invoice","35cf3ad9-b792-4a76-b110-1902364d057f","GED_UNA_2025-01-09_100-100-T333462.pdf","8e9b5797-fb4b-4813-96e9-b65667648fc1",2025-03-11 10:16:10,2025-01-09,"Facture d'achat d'aliments pour bétail auprès de Terrena",NA,NA,TRUE,FALSE,NA,NA
"60","a5817e37-4b71-4c3b-aa4b-134d0d24cade",2025-05-22 14:28:58,"AI","N050422",2025-02-07,NA,"NOREA Facture N050422",NA,NA,NA,NA,0,3174.37,NA,"40110000","16450bc2-f930-4052-a3f7-a602646e64cc",FALSE,NA,NA,NA,NA,1,FALSE,1,"e2cdd223-7278-497e-9f3e-56bc939a6766","b4d891fa-b0a8-4ec3-be4c-5b3c3a1b7ce4",FALSE,"16450bc2-f930-4052-a3f7-a602646e64cc","invoice","91854563-68af-4791-8efc-7f563983a9f6","2025-05-22:16-28-44_invitation-may-22-2025-4.pdf","b4d891fa-b0a8-4ec3-be4c-5b3c3a1b7ce4",2025-05-22 14:28:52,2025-01-08,"Facture d'achat d'aliment PRODDI NEO ORMA GVR auprès de Société Nouvelle NOREA",NA,NA,FALSE,FALSE,NA,NA
"61","701e36e6-c319-49f6-aa3b-b4d5b84b8aec",2025-03-27 15:22:16,"AI","969302",2025-02-05,NA,"SUPER U VARADES TICKET 969302",NA,NA,NA,NA,0,93.62,NA,"40110000","16450bc2-f930-4052-a3f7-a602646e64cc",FALSE,NA,NA,NA,NA,1,FALSE,1,"fe84da13-a165-48a7-8335-13a9f2c79819","530b76bd-f200-4b47-9c5c-575532a36449",FALSE,"16450bc2-f930-4052-a3f7-a602646e64cc","invoice","e6f2c9b7-b2e7-48ba-b1bd-11186c6e8fd0","Super U Receipt Feb 5 2025.pdf.1743088918159","530b76bd-f200-4b47-9c5c-575532a36449",2025-03-27 15:22:03,2025-02-05,"Ticket de caisse Super U pour achats divers (alimentation, entretien, beauté)",NA,NA,TRUE,FALSE,NA,NA
"62","04c2a826-48cd-4c7c-be01-c51fc4b1356b",2025-03-11 10:15:27,"AI","T340325",2025-02-04,NA,"TERRENA AVOIR T340325",NA,NA,NA,NA,0,147.7,NA,"40120000","16450bc2-f930-4052-a3f7-a602646e64cc",FALSE,NA,NA,NA,NA,1,FALSE,1,"43626555-e75f-48f9-81bd-43339e3cda45","fbfc850c-9aae-42b4-8563-383abf7a907a",FALSE,"16450bc2-f930-4052-a3f7-a602646e64cc","invoice","2c6f519b-4186-474c-8ccb-ada5838a3c52","GED_UNA_2025-02-03_100-100-T340325.pdf","fbfc850c-9aae-42b4-8563-383abf7a907a",2025-03-11 10:15:14,2025-02-03,"Avoir de remise Minestock de Terrena",NA,NA,TRUE,FALSE,NA,NA
"63","9ca519b1-5190-4efe-b07e-2285c9ca8375",2025-05-22 14:28:43,"AI","N049694",2025-01-30,NA,"NOREA Facture N049694",NA,NA,NA,NA,0,10972.43,NA,"40110000","16450bc2-f930-4052-a3f7-a602646e64cc",FALSE,NA,NA,NA,NA,1,FALSE,1,"d9940fff-c59b-4810-91e2-af63e16eaab7","dd16f3ea-f3b4-427c-8dc4-dfd007fdd012",FALSE,"16450bc2-f930-4052-a3f7-a602646e64cc","invoice","bc7fc42e-7c5a-4cf6-8ba3-d7d7dbea0877","2025-05-22:16-28-23_invitation-may-22-2025-3.pdf","dd16f3ea-f3b4-427c-8dc4-dfd007fdd012",2025-05-22 14:28:30,2024-12-31,"Facture d'achat d'aliments pour animaux de Nutréa NOREA",NA,NA,FALSE,FALSE,NA,NA
"64","b8fe8f31-9bc5-4001-b070-a4bb914aef22",2025-05-22 14:27:05,"AI","N049695",2025-01-30,NA,"NOREA OXXAL TOP GVR Facture N049695",NA,NA,NA,NA,0,1455.73,NA,"40110000","16450bc2-f930-4052-a3f7-a602646e64cc",FALSE,NA,NA,NA,NA,1,FALSE,1,"f4004045-e50c-4687-91fa-e3273701daa7","81ecdf1a-ea60-4b76-8350-71b402af7428",FALSE,"16450bc2-f930-4052-a3f7-a602646e64cc","invoice","20527c48-05f2-4bf8-94ad-4cb8cf0b14a4","2025-05-22:16-26-53_facn049695.pdf","81ecdf1a-ea60-4b76-8350-71b402af7428",2025-05-22 14:26:58,2024-12-31,"Facture d'achat d'aliment OXXAL TOP GVR auprès de Nutréa NOREA",NA,NA,FALSE,FALSE,NA,NA
"65","a4ed0caa-967a-409f-844d-6438a8dfd8ed",2025-03-27 15:22:29,"AI","890206",2025-01-29,NA,"SUPER U VARADES TICKET 890206",NA,NA,NA,NA,0,123.4,NA,"401DEBIT","16450bc2-f930-4052-a3f7-a602646e64cc",FALSE,NA,NA,NA,NA,1,FALSE,1,"ab210a77-b110-41e2-9e7d-6a39b35dd141","3cd9e204-fd66-4174-a2b3-410f9df87cee",FALSE,"16450bc2-f930-4052-a3f7-a602646e64cc","invoice","40f95bb5-5556-424b-9801-325c3739ea5b","Super U Receipt Jan 29 2025.pdf.1743088919037","3cd9e204-fd66-4174-a2b3-410f9df87cee",2025-03-27 15:22:09,2025-01-29,"Ticket de caisse Super U pour des produits alimentaires et autres articles",NA,NA,TRUE,FALSE,NA,NA
"66","101565f5-4b3a-4529-b9d0-f14edc59ec94",2025-03-11 10:15:59,"AI","T338193",2025-01-24,NA,"TERRENA AVOIR T338193",NA,NA,NA,NA,0,47.4,NA,"40120000","16450bc2-f930-4052-a3f7-a602646e64cc",FALSE,NA,NA,NA,NA,1,FALSE,1,"bbee1fe9-c9e4-4c9f-905a-b0972240ac0b","284a2943-c409-4206-b829-398e7ffbdbd8",FALSE,"16450bc2-f930-4052-a3f7-a602646e64cc","invoice","38a339ee-f08f-45ea-9a7f-c5865af82684","GED_UNA_2025-01-24_100-100-T338193.pdf","284a2943-c409-4206-b829-398e7ffbdbd8",2025-03-11 10:15:49,2025-01-24,"Avoir Terrena pour remise annuelle sur analyses 2024",NA,NA,TRUE,FALSE,NA,NA
"67","e149553b-db9c-45d1-9956-1bbbfa1c29cc",2025-05-22 14:28:19,"AI","N049658",2025-01-20,NA,"Nutréa Facture N049658",NA,NA,NA,NA,0,106.29,NA,"40110000","16450bc2-f930-4052-a3f7-a602646e64cc",FALSE,NA,NA,NA,NA,1,FALSE,1,"b3175c3c-fc61-4a8d-919c-b927da646e5b","be15bd57-04ba-4b37-8b3a-90e71e5dc093",FALSE,"16450bc2-f930-4052-a3f7-a602646e64cc","invoice","c6fce230-8078-40f2-8446-f538be75def7","2025-05-22:16-28-02_invitation-may-22-2025-2.pdf","be15bd57-04ba-4b37-8b3a-90e71e5dc093",2025-05-22 14:28:13,2024-12-30,"Facture d'achat de RUMI PGS S25 auprès de Nutréa Norea",NA,NA,FALSE,FALSE,NA,NA
"68","2c7ead8e-3253-4fb7-9c1e-180a68602bf9",2025-03-27 15:22:27,"AI","511106",2025-01-17,NA,"SUPER U VARADES TICKET 511106",NA,NA,NA,NA,0,94.09,NA,"401DEBIT","16450bc2-f930-4052-a3f7-a602646e64cc",FALSE,NA,NA,NA,NA,1,FALSE,1,"6b7c1b6b-04e7-45fc-8573-fc840ae5726d","302db11a-3610-44e9-bd2d-c5a8df629d91",FALSE,"16450bc2-f930-4052-a3f7-a602646e64cc","invoice","e6d4dc4a-d319-4fab-8527-96f0db0f061a","Super U Receipt Jan 17 2025.pdf.1743088918820","302db11a-3610-44e9-bd2d-c5a8df629d91",2025-03-27 15:22:08,2025-01-17,"Facture d'achat de produits alimentaires et équipement ménager au Super U de Varades",NA,NA,TRUE,FALSE,NA,NA
