"","DisId","DisDcaId","DisName","DisCurePeriod","DisDescription","DiaAniId","DiaDate","DiaRemarks","DiaWithMilk","DiaWithMeat","AniId","AniLifeNumber"
"781",67,1,"Mastitis catarrhalis chronica (chronic catarrhal mastitis)",14,"",64,2018-09-05 00:00:00,"",2018-09-14 21:30:00,2018-10-06 09:30:00,64,"FR4404288145"
"782",64,2,"Other disorders of the udder (except mastitis)",21,"",37,2018-09-06 00:00:00,"FERME QUARTIER AVD : UBROSTAR + ORBESEAL",NA,NA,37,"FR4404288111"
"783",186,9,"Drying-off",NA,"",37,2018-09-07 07:18:00,"",2018-10-14 08:18:00,2018-09-17 08:18:00,37,"FR4404288111"
"784",68,1,"Mastitis catarrhalis subclinica (subclinical mastitis)",14,"infectious inflammation of the mammary gland without clinical signs",111,2018-09-08 00:00:00,"",2018-09-16 21:06:00,2018-10-09 09:06:00,111,"FR4404658938"
"785",186,9,"Drying-off",NA,"",84,2018-09-11 11:41:00,"",2018-10-27 12:41:00,NA,84,"FR4404288167"
"786",67,1,"Mastitis catarrhalis chronica (chronic catarrhal mastitis)",14,"",53,2018-09-11 00:00:00,"",2018-09-21 00:00:00,2018-10-12 12:00:00,53,"FR4404288133"
"787",186,9,"Drying-off",NA,"",15,2018-09-11 12:44:00,"",2018-10-18 13:44:00,2018-09-21 13:44:00,15,"FR4404288075"
"788",91,3,"Sectio caesarea",NA,"",136,2018-09-14 00:00:00,"",2018-09-21 16:19:00,2018-10-02 08:54:00,136,"FR4404288199"
"789",131,7,"Other infectious diseases and microbe-related diseases (except local infections of udder and claws)",21,"",174,2018-09-15 00:00:00,"",2018-09-21 18:18:00,2018-10-03 18:18:00,174,"FR4958880507"
"790",71,1,"Mastitis with isolation of Sc. uberis (ScE)",14,"",52,2018-09-16 00:00:00,"",2018-09-24 09:07:00,2018-10-01 21:08:00,52,"FR4404288132"
"791",29,4,"Lameness",21,"",26,2018-09-17 00:00:00,"Cerise, sans abcès, ou vieille blessure
Pose cale sautille gauche",NA,NA,26,"FR4404288097"
"792",186,9,"Drying-off",NA,"",96,2018-09-19 09:14:00,"",2018-10-26 10:14:00,2018-09-29 10:14:00,96,"FR4404288180"
"793",186,9,"Drying-off",NA,"",48,2018-09-19 09:14:00,"",2018-10-26 10:14:00,2018-09-29 10:14:00,48,"FR4404288128"
"794",186,9,"Drying-off",NA,"",23,2018-09-19 09:14:00,"",2018-10-26 10:14:00,2018-09-29 10:14:00,23,"FR4404288088"
"795",68,1,"Mastitis catarrhalis subclinica (subclinical mastitis)",14,"infectious inflammation of the mammary gland without clinical signs",108,2018-09-19 00:00:00,"",2018-09-27 21:23:00,2018-09-23 21:23:00,108,"FR4404288192"
"796",68,1,"Mastitis catarrhalis subclinica (subclinical mastitis)",14,"infectious inflammation of the mammary gland without clinical signs",169,2018-09-19 00:00:00,"",2018-09-29 11:07:00,2018-10-04 11:07:00,169,"FR4404288235"
"797",68,1,"Mastitis catarrhalis subclinica (subclinical mastitis)",14,"infectious inflammation of the mammary gland without clinical signs",174,2018-09-20 00:00:00,"",2018-09-29 11:06:00,2018-10-04 11:06:00,174,"FR4958880507"
"798",68,1,"Mastitis catarrhalis subclinica (subclinical mastitis)",14,"infectious inflammation of the mammary gland without clinical signs",174,2018-09-21 00:00:00,"",2018-09-29 11:27:00,2018-10-22 07:00:00,174,"FR4958880507"
"799",67,1,"Mastitis catarrhalis chronica (chronic catarrhal mastitis)",14,"",111,2018-09-22 00:00:00,"",2018-09-29 11:04:00,2018-10-04 11:04:00,111,"FR4404658938"
"800",68,1,"Mastitis catarrhalis subclinica (subclinical mastitis)",14,"infectious inflammation of the mammary gland without clinical signs",169,2018-09-22 00:00:00,"",2018-09-29 11:08:00,2018-10-04 11:08:00,169,"FR4404288235"
"801",67,1,"Mastitis catarrhalis chronica (chronic catarrhal mastitis)",14,"",27,2018-09-22 00:00:00,"",2018-09-29 11:09:00,2018-10-04 11:09:00,27,"FR4404288098"
"802",186,9,"Drying-off",NA,"",147,2018-09-24 11:42:00,"",2018-10-02 11:42:00,NA,147,"FR4404288211"
"803",186,9,"Drying-off",NA,"",110,2018-09-24 11:44:00,"",2018-10-02 11:44:00,NA,110,"FR4404658920"
"804",186,9,"Drying-off",NA,"",69,2018-09-24 20:13:00,"",NA,NA,69,"FR4404288150"
"805",186,9,"Drying-off",NA,"",94,2018-09-24 20:13:00,"",NA,NA,94,"FR4404288177"
"806",186,9,"Drying-off",NA,"",43,2018-10-02 12:18:00,"",NA,NA,43,"FR4404288121"
"807",186,9,"Drying-off",NA,"",70,2018-10-02 12:19:00,"",2018-11-08 13:19:00,2018-10-12 13:19:00,70,"FR4404288151"
"808",186,9,"Drying-off",NA,"",193,2018-10-02 18:07:00,"",2018-11-08 19:07:00,2018-10-12 19:07:00,193,"FR4404288141"
"809",186,9,"Drying-off",NA,"",137,2018-10-02 18:08:00,"",2018-11-08 19:08:00,2018-10-12 19:08:00,137,"FR4404288200"
"810",186,9,"Drying-off",NA,"",154,2018-10-02 18:09:00,"",2018-11-08 19:09:00,2018-10-12 19:09:00,154,"FR4404288218"
"811",98,3,"Metritis",NA,"inflammation of all layers of the uterine wall",136,2018-10-04 00:00:00,"",NA,2018-11-04 10:31:00,136,"FR4404288199"
"812",10003,11,"Vêlage diffficile",0,"",174,2018-10-04 00:00:00,"",NA,NA,174,"FR4958880507"
"813",186,9,"Drying-off",NA,"",92,2018-10-05 09:32:00,"",2018-11-20 10:32:00,NA,92,"FR4404288175"
"814",186,9,"Drying-off",NA,"",151,2018-10-05 09:32:00,"",2018-11-20 10:32:00,NA,151,"FR4404288215"
"815",186,9,"Drying-off",NA,"",106,2018-10-06 09:13:00,"",NA,NA,106,"FR4404288190"
"816",45,4,"Digital phlegmon",28,"panaritium; digital inflammatory edema",75,2018-10-08 00:00:00,"Mis une cale",2018-10-13 11:26:00,2018-11-08 11:26:00,75,"FR4404288157"
"817",68,1,"Mastitis catarrhalis subclinica (subclinical mastitis)",14,"infectious inflammation of the mammary gland without clinical signs",32,2018-10-15 00:00:00,"",2018-10-21 10:02:00,2018-11-16 10:02:00,32,"FR4404288105"
"818",29,4,"Lameness",21,"",75,2018-10-15 00:00:00,"PARAGE",NA,NA,75,"FR4404288157"
"819",45,4,"Digital phlegmon",28,"panaritium; digital inflammatory edema",55,2018-10-15 00:00:00,"Cerises",2018-10-18 12:47:00,2018-11-15 12:47:00,55,"FR4404288136"
"820",67,1,"Mastitis catarrhalis chronica (chronic catarrhal mastitis)",14,"",111,2018-10-15 00:00:00,"",2018-10-21 14:14:00,2018-11-16 14:14:00,111,"FR4404658938"
"821",186,9,"Drying-off",NA,"",108,2018-10-15 20:30:00,"",2018-11-21 21:30:00,2018-10-25 21:30:00,108,"FR4404288192"
"822",71,1,"Mastitis with isolation of Sc. uberis (ScE)",14,"",64,2018-10-17 00:00:00,"",2018-10-24 07:59:00,2018-10-29 07:59:00,64,"FR4404288145"
"823",71,1,"Mastitis with isolation of Sc. uberis (ScE)",14,"",53,2018-10-17 00:00:00,"",2018-10-24 08:01:00,2018-10-29 08:01:00,53,"FR4404288133"
"824",10001,4,"Abcès",0,"",75,2018-10-19 00:00:00,"",2018-10-27 11:28:00,2018-12-25 11:28:00,75,"FR4404288157"
"825",29,4,"Lameness",21,"",55,2018-10-19 00:00:00,"parage + blessure",2018-10-27 17:34:00,2018-12-25 17:34:00,55,"FR4404288136"
"826",67,1,"Mastitis catarrhalis chronica (chronic catarrhal mastitis)",14,"",32,2018-10-20 00:00:00,"",2018-10-27 08:49:00,2018-11-01 08:49:00,32,"FR4404288105"
"827",29,4,"Lameness",21,"",149,2018-10-23 00:00:00,"Cornes abîmée + Limaces Droite & Gauche",NA,NA,149,"FR4404288213"
"828",186,9,"Drying-off",NA,"",31,2018-10-24 08:55:00,"",NA,NA,31,"FR4404288102"
"829",186,9,"Drying-off",NA,"",149,2018-10-29 10:15:00,"",2018-12-05 11:15:00,2018-11-08 11:15:00,149,"FR4404288213"
"830",186,9,"Drying-off",NA,"",157,2018-10-29 10:15:00,"",2018-12-14 11:15:00,NA,157,"FR4404288221"
"831",186,9,"Drying-off",NA,"",101,2018-10-29 10:32:00,"",2018-12-14 11:32:00,NA,101,"FR4404288185"
"832",186,9,"Drying-off",NA,"",143,2018-10-29 10:32:00,"",2018-12-14 11:32:00,NA,143,"FR4404288206"
"833",10001,4,"Abcès",0,"",75,2018-11-02 00:00:00,"",2018-11-08 12:39:00,2018-11-20 12:39:00,75,"FR4404288157"
"834",68,1,"Mastitis catarrhalis subclinica (subclinical mastitis)",14,"infectious inflammation of the mammary gland without clinical signs",208,2018-11-12 00:00:00,"",2018-11-18 10:28:00,2018-12-14 10:28:00,208,"FR4404658982"
"835",45,4,"Digital phlegmon",28,"panaritium; digital inflammatory edema",53,2018-11-12 00:00:00,"",2018-11-15 10:54:00,2018-12-13 10:54:00,53,"FR4404288133"
"836",29,4,"Lameness",21,"",53,2018-11-12 00:00:00,"",2018-11-25 08:05:00,2018-12-07 08:05:00,53,"FR4404288133"
"837",67,1,"Mastitis catarrhalis chronica (chronic catarrhal mastitis)",14,"",109,2018-11-13 00:00:00,"",2018-11-19 09:39:00,2018-12-15 09:39:00,109,"FR4404288193"
"838",67,1,"Mastitis catarrhalis chronica (chronic catarrhal mastitis)",14,"",76,2018-11-13 00:00:00,"",2018-11-24 09:46:00,2018-12-17 11:01:00,76,"FR4404288158"
"839",67,1,"Mastitis catarrhalis chronica (chronic catarrhal mastitis)",14,"",85,2018-11-13 00:00:00,"",2018-11-19 10:21:00,2018-12-15 10:21:00,85,"FR4404288168"
"840",67,1,"Mastitis catarrhalis chronica (chronic catarrhal mastitis)",14,"",80,2018-11-13 00:00:00,"",2018-11-19 12:21:00,2018-12-15 12:21:00,80,"FR4404288163"
"841",74,1,"Mastitis with isolation of Escherichia coli (E. coli)",14,"",27,2018-11-13 00:00:00,"36.8 °C",2018-11-23 09:08:00,2018-12-02 21:05:00,27,"FR4404288098"
"842",98,3,"Metritis",NA,"inflammation of all layers of the uterine wall",120,2018-11-14 00:00:00,"",2018-11-23 07:47:00,2018-12-05 07:47:00,120,"FR4950954269"
"843",67,1,"Mastitis catarrhalis chronica (chronic catarrhal mastitis)",14,"",208,2018-11-15 00:00:00,"",2018-11-22 08:57:00,2018-11-27 08:57:00,208,"FR4404658982"
"844",67,1,"Mastitis catarrhalis chronica (chronic catarrhal mastitis)",14,"",73,2018-11-15 00:00:00,"",2018-11-22 10:36:00,2018-11-27 10:36:00,73,"FR4404288155"
"845",74,1,"Mastitis with isolation of Escherichia coli (E. coli)",14,"",126,2018-11-15 00:00:00,"15/11 Température 39,7 ° C = TYLUCYL
16/11 Lait -> bière = AMPHOPRIM",2018-11-24 09:09:00,2018-12-14 23:50:00,126,"FR4958880363"
"846",74,1,"Mastitis with isolation of Escherichia coli (E. coli)",14,"",32,2018-11-15 00:00:00,"15/11 Température 39,7 ° C = TYLUCYL
16/11 Lait -> bière = AMPHOPRIM",2018-11-24 09:07:00,2018-12-14 23:50:00,32,"FR4404288105"
"847",68,1,"Mastitis catarrhalis subclinica (subclinical mastitis)",14,"infectious inflammation of the mammary gland without clinical signs",52,2018-11-18 00:00:00,"",2018-11-25 13:53:00,2018-12-04 01:53:00,52,"FR4404288132"
"848",186,9,"Drying-off",NA,"",74,2018-11-22 10:10:00,"",2019-01-07 11:10:00,NA,74,"FR4404288156"
"849",186,9,"Drying-off",NA,"",54,2018-11-22 10:35:00,"",2018-12-29 13:10:00,2018-12-02 13:10:00,54,"FR4404288134"
"850",186,9,"Drying-off",NA,"",85,2018-11-22 12:08:00,"",2018-12-29 13:08:00,2018-12-02 13:08:00,85,"FR4404288168"
"851",67,1,"Mastitis catarrhalis chronica (chronic catarrhal mastitis)",14,"",32,2018-11-22 00:00:00,"",2018-12-02 03:24:00,NA,32,"FR4404288105"
"852",186,9,"Drying-off",NA,"",32,2018-11-25 09:53:00,"",NA,NA,32,"FR4404288105"
"853",29,4,"Lameness",21,"",53,2018-11-28 00:00:00,"parage panaris",NA,NA,53,"FR4404288133"
"854",67,1,"Mastitis catarrhalis chronica (chronic catarrhal mastitis)",14,"",76,2018-11-29 00:00:00,"",2018-12-07 09:18:00,2019-01-01 22:00:00,76,"FR4404288158"
"855",67,1,"Mastitis catarrhalis chronica (chronic catarrhal mastitis)",14,"",109,2018-11-29 00:00:00,"",2018-12-06 19:22:00,2019-01-01 19:22:00,109,"FR4404288193"
"856",186,9,"Drying-off",NA,"",208,2018-11-30 10:04:00,"",2019-01-06 11:04:00,2018-12-10 11:04:00,208,"FR4404658982"
"857",67,1,"Mastitis catarrhalis chronica (chronic catarrhal mastitis)",14,"",27,2018-11-30 00:00:00,"",2018-12-07 10:15:00,2018-12-12 10:15:00,27,"FR4404288098"
"858",161,11,"Diagnosis not listed in the key",21,"",162,2018-12-10 00:00:00,"",2018-12-21 11:48:00,2019-02-11 11:48:00,162,"FR4404288228"
"859",186,9,"Drying-off",NA,"",42,2018-12-11 11:42:00,"",2019-01-17 12:42:00,2018-12-21 12:42:00,42,"FR4404288120"
"860",186,9,"Drying-off",NA,"",88,2018-12-11 11:42:00,"",2019-01-26 12:42:00,NA,88,"FR4404288171"
"861",186,9,"Drying-off",NA,"",165,2018-12-11 11:43:00,"",2019-01-26 12:43:00,NA,165,"FR4404288231"
"862",10003,11,"Vêlage diffficile",0,"",137,2018-12-11 00:00:00,"",NA,2018-12-26 23:47:00,137,"FR4404288200"
"863",96,3,"Retentio secundinarum (retained placenta)",NA,"retained fetal membranes",137,2018-12-11 00:00:00,"",NA,NA,137,"FR4404288200"
"864",10003,11,"Vêlage diffficile",0,"",155,2018-12-12 00:00:00,"",NA,NA,155,"FR4404288219"
"865",67,1,"Mastitis catarrhalis chronica (chronic catarrhal mastitis)",14,"",26,2018-12-15 00:00:00,"",NA,NA,26,"FR4404288097"
"866",101,3,"Endometritis",21,"inflammation of the mucus membranes of the uterus",154,2018-12-19 00:00:00,"",2018-12-25 11:02:00,2019-01-06 11:02:00,154,"FR4404288218"
"867",186,9,"Drying-off",NA,"",74,2018-12-11 09:04:00,"",NA,NA,74,"FR4404288156"
"868",10003,11,"Vêlage diffficile",0,"",154,2018-12-20 00:00:00,"",NA,NA,154,"FR4404288218"
"869",66,1,"Mastitis catarrhalis acuta (acute catarrhal mastitis)",14,"",18,2018-12-25 00:00:00,"",2019-01-01 21:20:00,2019-01-25 09:20:00,18,"FR4404288080"
"870",186,9,"Drying-off",NA,"",95,2018-12-26 10:17:00,"",2019-02-01 11:17:00,2019-01-05 11:17:00,95,"FR4404288178"
"871",74,1,"Mastitis with isolation of Escherichia coli (E. coli)",14,"",18,2018-12-26 00:00:00,"suite mamitte ",NA,NA,18,"FR4404288080"
"872",186,9,"Drying-off",NA,"",150,2018-12-26 11:06:00,"",2019-02-10 12:11:00,NA,150,"FR4404288214"
"873",186,9,"Drying-off",NA,"",77,2018-12-26 11:07:00,"",2019-02-10 12:07:00,NA,77,"FR4404288159"
"874",186,9,"Drying-off",NA,"",125,2018-12-26 11:16:00,"",2019-02-01 12:16:00,2019-01-05 12:16:00,125,"FR4958880362"
"875",186,9,"Drying-off",NA,"",144,2018-12-26 11:19:00,"",2019-02-10 12:20:00,NA,144,"FR4404288207"
"876",186,9,"Drying-off",NA,"",160,2018-12-26 11:20:00,"",2019-02-10 12:20:00,NA,160,"FR4404288225"
"877",186,9,"Drying-off",NA,"",159,2018-12-26 11:50:00,"",2019-02-10 12:50:00,NA,159,"FR4404288224"
"878",186,9,"Drying-off",NA,"",104,2018-12-26 11:50:00,"",2019-02-01 12:51:00,2019-01-05 12:51:00,104,"FR4404288188"
"879",186,9,"Drying-off",NA,"",140,2018-12-26 11:51:00,"",2019-02-10 12:51:00,NA,140,"FR4404288203"
"880",186,9,"Drying-off",NA,"",56,2018-12-26 11:30:00,"",2019-02-11 09:04:00,NA,56,"FR4404288137"
"881",10003,11,"Vêlage diffficile",0,"",193,2018-12-28 00:00:00,"",NA,NA,193,"FR4404288141"
"882",155,6,"Other metabolic diseases and deficiencies",14,"",176,2019-01-02 00:00:00,"",NA,NA,176,"FR4404288238"
"883",131,7,"Other infectious diseases and microbe-related diseases (except local infections of udder and claws)",21,"",176,2019-01-02 00:00:00,"",2019-01-13 15:12:00,2019-01-22 15:12:00,176,"FR4404288238"
"884",10003,11,"Vêlage diffficile",0,"",216,2019-01-02 00:00:00,"",2019-01-10 15:23:00,2019-01-22 15:23:00,216,"FR4404288263"
"885",68,1,"Mastitis catarrhalis subclinica (subclinical mastitis)",14,"infectious inflammation of the mammary gland without clinical signs",197,2019-01-04 00:00:00,"",2019-01-11 17:55:00,2019-01-16 17:55:00,197,"FR4404288258"
"886",131,7,"Other infectious diseases and microbe-related diseases (except local infections of udder and claws)",21,"",197,2019-01-05 10:41:28,NA,2019-01-11 10:41:28,2019-01-23 10:41:28,197,"FR4404288258"
"887",71,1,"Mastitis with isolation of Sc. uberis (ScE)",14,"",92,2019-01-06 00:00:00,"",2019-01-13 07:30:00,2019-01-18 07:30:00,92,"FR4404288175"
"888",19,6,"Dislocatio abomasi sinistra, Dilatatio et dislocation abomasi sinistra (left-side abomasal displacement)",21,"displacement of the distended abomasum to the left side of the abdomen (between rumen and left abdominal wall)",176,2019-01-04 00:00:00,"",NA,NA,176,"FR4404288238"
"889",105,3,"Acyclia",21,"absence of heat with inactive ovaries",29,2019-01-14 00:00:00,"",NA,2019-02-14 00:00:00,29,"FR4404288100"
"890",105,3,"Acyclia",21,"absence of heat with inactive ovaries",68,2019-01-14 00:00:00,"",NA,2019-02-14 00:00:00,68,"FR4404288149"
"891",105,3,"Acyclia",21,"absence of heat with inactive ovaries",81,2019-01-14 00:00:00,"",NA,2019-02-14 00:00:00,81,"FR4404288164"
"892",67,1,"Mastitis catarrhalis chronica (chronic catarrhal mastitis)",14,"",92,2019-01-15 00:00:00,"",2019-01-22 21:36:00,2019-02-17 21:36:00,92,"FR4404288175"
"893",105,3,"Acyclia",21,"absence of heat with inactive ovaries",265,2019-01-15 00:00:00,"",NA,2019-02-15 00:00:00,265,"FR4404288306"
"894",105,3,"Acyclia",21,"absence of heat with inactive ovaries",262,2019-01-15 00:00:00,"",NA,2019-02-15 00:00:00,262,"FR4404288304"
"895",105,3,"Acyclia",21,"absence of heat with inactive ovaries",248,2019-01-15 00:00:00,"",NA,2019-02-15 00:00:00,248,"FR4404288295"
"896",29,4,"Lameness",21,"",117,2019-01-17 00:00:00,"PARRAGE",NA,NA,117,"FR4935590346"
"897",29,4,"Lameness",21,"",173,2019-01-17 00:00:00,"PARRAGE",NA,NA,173,"FR4944526074"
"898",29,4,"Lameness",21,"",127,2019-01-17 00:00:00,"PARRAGE",NA,NA,127,"FR4963097404"
"899",29,4,"Lameness",21,"",26,2019-01-17 00:00:00,"PARRAGE",NA,NA,26,"FR4404288097"
"900",29,4,"Lameness",21,"",75,2019-01-17 00:00:00,"PARRAGE",NA,NA,75,"FR4404288157"
"901",29,4,"Lameness",21,"",79,2019-01-17 00:00:00,"PARRAGE",NA,NA,79,"FR4404288162"
"902",29,4,"Lameness",21,"",91,2019-01-17 00:00:00,"PARRAGE",NA,NA,91,"FR4404288174"
"903",29,4,"Lameness",21,"",94,2019-01-17 00:00:00,"PARRAGE",NA,NA,94,"FR4404288177"
"904",29,4,"Lameness",21,"",96,2019-01-17 00:00:00,"PARRAGE",NA,NA,96,"FR4404288180"
"905",29,4,"Lameness",21,"",145,2019-01-17 00:00:00,"PARRAGE",NA,NA,145,"FR4404288208"
"906",29,4,"Lameness",21,"",111,2019-01-17 00:00:00,"PARRAGE",NA,NA,111,"FR4404658938"
"907",29,4,"Lameness",21,"",209,2019-01-17 00:00:00,"PARRAGE",NA,NA,209,"FR4404659023"
"908",155,6,"Other metabolic diseases and deficiencies",14,"",136,2019-01-18 00:00:00,"OCLUSION",NA,NA,136,"FR4404288199"
"909",186,9,"Drying-off",NA,"",136,2019-01-11 14:01:00,"",NA,NA,136,"FR4404288199"
"910",71,1,"Mastitis with isolation of Sc. uberis (ScE)",14,"",111,2019-01-19 00:00:00,"",2019-01-26 17:11:00,2019-01-31 17:11:00,111,"FR4404658938"
"911",131,7,"Other infectious diseases and microbe-related diseases (except local infections of udder and claws)",21,"",198,2019-01-23 00:00:00,"pas delivrée",2019-01-29 19:32:00,2019-02-10 19:32:00,198,"FR4404288259"
"912",186,9,"Drying-off",NA,"",91,2019-01-23 10:00:00,"",2019-03-11 08:43:00,NA,91,"FR4404288174"
"913",186,9,"Drying-off",NA,"",134,2019-01-23 10:00:00,"",2019-03-11 08:43:00,NA,134,"FR4404288197"
"914",186,9,"Drying-off",NA,"",170,2019-01-23 10:00:00,"",2019-03-11 08:44:00,NA,170,"FR4404288236"
"915",186,9,"Drying-off",NA,"",40,2019-01-23 10:00:00,"",2019-03-11 08:45:00,NA,40,"FR4404288115"
"916",41,4,"Pododermatitis circumscripta purulenta",28,"circumscribed purulent inflammation of the corium of the claws",132,2019-01-25 00:00:00,"Fourchet",2019-02-02 10:13:00,2019-04-02 10:13:00,132,"FR4404288195"
"917",71,1,"Mastitis with isolation of Sc. uberis (ScE)",14,"",226,2019-01-29 00:00:00,"le 08.02.2019 : 38,1 °C",2019-02-06 14:53:00,2019-02-16 14:54:00,226,"FR4404288273"
"918",10003,11,"Vêlage diffficile",0,"",198,2019-01-30 00:00:00,"",NA,NA,198,"FR4404288259"
"919",71,1,"Mastitis with isolation of Sc. uberis (ScE)",14,"",80,2019-02-01 00:00:00,"",2019-02-08 08:23:00,2019-02-13 08:23:00,80,"FR4404288163"
"920",186,9,"Drying-off",NA,"",26,2019-02-05 18:50:00,"",2019-03-23 19:50:00,NA,26,"FR4404288097"
"921",186,9,"Drying-off",NA,"",76,2019-02-05 18:51:00,"",2019-03-23 19:51:00,NA,76,"FR4404288158"
"922",186,9,"Drying-off",NA,"",80,2019-02-05 18:51:00,"",2019-03-23 19:51:00,NA,80,"FR4404288163"
"923",131,7,"Other infectious diseases and microbe-related diseases (except local infections of udder and claws)",21,"",165,2019-02-06 00:00:00,"",2019-02-12 19:36:00,2019-02-24 19:36:00,165,"FR4404288231"
"924",98,3,"Metritis",NA,"inflammation of all layers of the uterine wall",31,2019-02-08 00:00:00,"",2019-02-16 10:54:00,2019-04-16 10:54:00,31,"FR4404288102"
"925",147,6,"Typical parturient paresis / Stages 1 and 2 of parturient paresis",14,"hypocalcemic parturient paresis; recumbency after calving with reduced calcium and phosphorus content of the blood and without or with reduced responsiveness",48,2019-02-08 00:00:00,"",NA,NA,48,"FR4404288128"
"926",10003,11,"Vêlage diffficile",0,"",198,2019-02-11 09:06:43,NA,NA,NA,198,"FR4404288259"
"927",67,1,"Mastitis catarrhalis chronica (chronic catarrhal mastitis)",14,"",226,2019-02-12 00:00:00,"",2019-02-19 10:17:00,2019-02-24 10:17:00,226,"FR4404288273"
"928",68,1,"Mastitis catarrhalis subclinica (subclinical mastitis)",14,"infectious inflammation of the mammary gland without clinical signs",23,2019-02-12 00:00:00,"40,8°C - -20 k de lait
Mammite non Coli
Pas d'inflamation du quartier ",2019-02-21 08:27:00,2019-03-16 08:28:00,23,"FR4404288088"
"929",67,1,"Mastitis catarrhalis chronica (chronic catarrhal mastitis)",14,"",117,2019-02-12 00:00:00,"",2019-02-20 11:47:00,2019-02-25 11:47:00,117,"FR4935590346"
"930",68,1,"Mastitis catarrhalis subclinica (subclinical mastitis)",14,"infectious inflammation of the mammary gland without clinical signs",23,2019-02-13 00:00:00,"",2019-02-20 08:22:00,2019-02-25 08:22:00,23,"FR4404288088"
"931",67,1,"Mastitis catarrhalis chronica (chronic catarrhal mastitis)",14,"",92,2019-02-15 00:00:00,"",2019-02-22 08:19:00,2019-02-27 08:19:00,92,"FR4404288175"
"932",68,1,"Mastitis catarrhalis subclinica (subclinical mastitis)",14,"infectious inflammation of the mammary gland without clinical signs",69,2019-02-15 00:00:00,"",2019-02-22 08:41:00,2019-02-27 08:41:00,69,"FR4404288150"
"933",68,1,"Mastitis catarrhalis subclinica (subclinical mastitis)",14,"infectious inflammation of the mammary gland without clinical signs",73,2019-02-15 00:00:00,"",2019-02-23 09:05:00,2019-02-28 09:05:00,73,"FR4404288155"
"934",68,1,"Mastitis catarrhalis subclinica (subclinical mastitis)",14,"infectious inflammation of the mammary gland without clinical signs",53,2019-02-19 00:00:00,"",2019-02-26 10:39:00,2019-03-03 10:39:00,53,"FR4404288133"
"935",68,1,"Mastitis catarrhalis subclinica (subclinical mastitis)",14,"infectious inflammation of the mammary gland without clinical signs",114,2019-02-20 00:00:00,"",2019-03-01 07:18:00,2019-03-06 07:18:00,114,"FR4454691593"
"936",186,9,"Drying-off",NA,"",169,2019-02-20 12:20:00,"",2019-03-29 13:21:00,2019-03-02 13:21:00,169,"FR4404288235"
"937",186,9,"Drying-off",NA,"",171,2019-02-20 15:11:00,"",2019-03-29 16:11:00,2019-03-02 16:11:00,171,"FR4404288237"
"938",186,9,"Drying-off",NA,"",117,2019-02-28 09:33:00,"",2019-04-15 10:33:00,NA,117,"FR4935590346"
"939",186,9,"Drying-off",NA,"",142,2019-02-28 09:56:00,"",2019-04-15 10:56:00,NA,142,"FR4404288205"
"940",186,9,"Drying-off",NA,"",175,2019-02-28 10:19:00,"",NA,NA,175,"FR4958880509"
"941",186,9,"Drying-off",NA,"",73,2019-02-28 10:24:00,"",2019-04-15 11:24:00,NA,73,"FR4404288155"
"942",186,9,"Drying-off",NA,"",72,2019-02-28 10:45:00,"",2019-04-15 11:45:00,NA,72,"FR4404288154"
"943",186,9,"Drying-off",NA,"",79,2019-02-28 10:46:00,"",2019-04-16 07:41:00,NA,79,"FR4404288162"
"944",186,9,"Drying-off",NA,"",118,2019-02-28 10:47:00,"",NA,NA,118,"FR4945368325"
"945",186,9,"Drying-off",NA,"",86,2019-02-28 10:30:00,"",2019-04-16 07:41:00,NA,86,"FR4404288169"
"946",68,1,"Mastitis catarrhalis subclinica (subclinical mastitis)",14,"infectious inflammation of the mammary gland without clinical signs",114,2019-03-02 00:00:00,"",2019-03-10 08:57:00,2019-03-15 08:57:00,114,"FR4454691593"
"947",105,3,"Acyclia",21,"absence of heat with inactive ovaries",120,2019-02-27 00:00:00,"",NA,2019-04-03 00:00:00,120,"FR4950954269"
"948",105,3,"Acyclia",21,"absence of heat with inactive ovaries",69,2019-02-27 00:00:00,"",NA,2019-04-03 00:00:00,69,"FR4404288150"
"949",105,3,"Acyclia",21,"absence of heat with inactive ovaries",92,2019-02-27 00:00:00,"",NA,2019-04-03 00:00:00,92,"FR4404288175"
"950",105,3,"Acyclia",21,"absence of heat with inactive ovaries",155,2019-02-27 00:00:00,"",NA,2019-04-03 00:00:00,155,"FR4404288219"
"951",105,3,"Acyclia",21,"absence of heat with inactive ovaries",162,2019-02-27 00:00:00,"",NA,2019-04-03 00:00:00,162,"FR4404288228"
"952",105,3,"Acyclia",21,"absence of heat with inactive ovaries",199,2019-02-27 00:00:00,"",NA,2019-04-03 00:00:00,199,"FR4404288247"
"953",105,3,"Acyclia",21,"absence of heat with inactive ovaries",215,2019-02-27 00:00:00,"",NA,2019-04-03 00:00:00,215,"FR4404288253"
"954",10003,11,"Vêlage diffficile",0,"",144,2019-03-04 00:00:00,"",2019-03-15 10:03:00,2019-05-06 10:03:00,144,"FR4404288207"
"955",67,1,"Mastitis catarrhalis chronica (chronic catarrhal mastitis)",14,"",114,2019-03-07 00:00:00,"",2019-03-15 20:52:00,2019-04-08 08:52:00,114,"FR4454691593"
